IDCONO|IDSUNO|IDSUTY|IDSUNM|IDALSU|IDSTAT|IDCORG|IDCOR2|IDLNCD|IDPHNO|IDPHN2|IDTLNO|IDTFNO|IDCSCD|IDECAR|IDDTFM|IDEDIT|IDVRNO|IDSUCO|IDSUAL|IDSUCM|IDMEPF|IDPODA|IDCFI1|IDCFI2|IDCFI3|IDCFI4|IDCFI5|IDHAFE|IDDESV|IDTIZO|IDFWSC|IDTXID|IDRGDT|IDRGTM|IDLMDT|IDCHNO|IDCHID|IDPPIN|IDLMTS|IDGEOC|IDRASN
1|30214|0|SOGERMA|SOGERMA|90|||GB|00 556 55 40 00|||00 556 34 37 72|GB||DMY|.||||||0||0||||||||0|19990414|172517|20000309|51|J_GUDMESTA|0|0|0|
1|30215|0|RICHARDS|RICHARDS|90|||GB|00 305 858 5227||||GB||DMY|.||||||0||0||||||||0|19990505|151639|19990505|50|J_GUDMESTA|0|0|0|
1|30216|0|DIGITALT BILDE AS|DIGITALT|90|||NO|67 10 61 42|||67 58 29 53|NO||DMY|.||||||0||0||||||||0|19990505|152431|19990505|51|J_GUDMESTA|0|0|0|
1|30217|0|MINTEX INC.|MINTEX|90|||GB|00 703/448-4400|||00 703/448-4408|US||DMY|.||||||0||0||||||||0|19990521|93024|19990521|54|J_GUDMESTA|0|0|0|
1|30218|0|ERNST & YOUNG (NORWAY)|ERNST|90|||NO|51 70 66 00|||51 70 66 01|NO||DMY|.||||||0||0|||||NO|||0|19990608|140209|20061020|69|YSHAM|0|0|0|
1|30219|0|EAB NETT|EAB NETT|90|||NO|67 80 61 99|||67 56 57 80|NO||DMY|.||||||0||0||||||||0|19990608|140736|19990608|59|J_GUDMESTA|0|0|0|
1|30220|0|NSB BA GODS|NSB BA|90|||NO|67 80 61 99|||67 56 57 80|NO||DMY|.||||||0||0||||||||0|19990608|141848|19990608|60|J_GUDMESTA|0|0|0|
1|30221|0|LUFTFORSVARETS FORSYNINGSKOMMANDO|LFK|90|||NO|63 80 80 00|||63 80 81 60|NO||DMY|.||||||0||0||||||||0|19990614|140826|20020114|66|MRIMBERE|0|0|0|
1|30222|0|TELEMETER ELECTRONIC|TELEMETER|90|||GB|09 06 7 06 93 0|||09 06 7 06 93 50|DE||DMY|.||||||0||0||||||||0|19990614|145512|19990614|69|J_GUDMESTA|0|0|0|
1|30223|0|PLUS REISER|PLUS REISE|90|||NO|55 30 30 60|||55 30 30 31|NO||DMY|.||||||0||0||||||||0|19990702|112952|19990702|75|J_GUDMESTA|0|0|0|
1|30224|0|KUEHNE & NAGEL AS|KUEHNE|90|||NO|22 80 18 00|||22 80 18 01|NO||DMY|.||||||0||0||||||||0|19990705|160828|19990705|77|J_GUDMESTA|0|0|0|
1|30225|0|UNIVERSAL TURBINE PARTS, INC.|UNIVERSAL|20|||GB|00 334 361 7853|||00 334 361 0290|US||DMY|.||||||0||0|||||GB|||349132000|19990705|161315|20090316|90|TROLSEN|0|0|0|
1|30226|0|KOLLSMAN, INC.|KOLLSMAN|90|||GB|00 334 361 7853|||00 334 361 0290|US||DMY|.||||||0||0||||||||0|19990705|161846|19990705|82|J_GUDMESTA|0|0|0|
1|30227|0|MAHÈ FREIGHT A/S|MAHE|90|13238774||GB|||||DK||DMY|.||||||0||0||||||||0|19990706|141352|19990706|85|J_GUDMESTA|0|0|0|
1|30228|0|TNT|TNT|90|938 073 678||NO|67 11 95 26|||67 11 95 15|NO||DMY|.||||||0||0||||||||0|19990816|165617|20000720|89|J_GUDMESTA|0|0|0|
1|30229|0|LOGIC|LOGIC|90|||GB|00 39 0292102551|||00 39 0292102528|IT||DMY|.||||||0||0||||||||0|19990817|111545|19990817|89|J_GUDMESTA|0|0|0|
1|30230|0|CONSOLIDATED AIRCRAFT SUPPLY CO. INC|CONSOLI|90|||GB|00 516 981 7700|||00 516 981 7706|US||DMY|.||||||0|OEMOTHERS|0|||||GB|||113655|19990817|122003|20140619|94|LEIF|0|1403166451867|0|
1|30231|0|SAI-SCANDINAVIAN AVIONICS INTERNATIO|SAI|90|DK30990153||NO|00 45 75338422|||00 45 75332407|DK||DMY|.||||||0||0||||||||0|19990908|110705|19991008|95|J_GUDMESTA|0|0|0|
1|30232|0|CELSIUS|CELSIUS|90|55621867900||NO|00 46 13231000|||00 46 13298779|SE||DMY|.||||||0||0|||||NO|||0|19990915|133944|20030102|101|TROLOFF|0|0|0|
1|30234|0|GARRETT AVIATION SERVICES|GARRETT|90|||GB|00 602 231-6043|||00 602 244-9890|US||DMY|.||||||0||0||||||||0|19990924|145047|19991008|102|J_GUDMESTA|0|0|0|
1|30235|0|PRATT & WHITNEY CANADA/MTU|PRATT|90|||GB|00 44 1252373355|||00 44 1252543074|GB||DMY|.||||||0||0|||||GB|||0|19990924|150146|20031025|106|JHONG|0|0|0|
1|30236|0|MAGNAGHI AEROSPACE S.P.A.|MAGNAGHI|90|||GB|00 39-02 284591|||00 39-02 2828819|IT||DMY|.||||||0||0||||||||0|19991004|101925|19991004|106|J_GUDMESTA|0|0|0|
1|30237|0|EEK TRANSPORT AS|EEK|90|964 368 406||NO|35 95 90 90|||35 95 90 72|NO||DMY|.||||||0||0||||||||0|19991008|84948|19991008|110|J_GUDMESTA|0|0|0|
1|30238|0|PER LISTERUD|LISTE|90|970313907||NO|35013370||||NO||DMY|.||||||0||0||||||||0|19991008|92216|19991008|4|BROSENGR|0|0|0|
1|30239|0|ZETA|ZETA|90|||GB|00 408 434 3600|||00 408 433 0205|US||DMY|.||||||0||0||||||||0|19991008|103031|19991008|109|J_GUDMESTA|0|0|0|
1|30240|0|LEKI AVIATION|LEKI|90|||NO|00 45 32 51 9550|||00 45 32 51 9551|DK||DMY|.||||||0||0||||||||0|19991014|143036|19991014|112|J_GUDMESTA|0|0|0|
1|30241|0|OSLO BUDSERVICE|OSLO|90|963 647 883||NO|22 60 10 60|||22 60 92 22|NO||DMY|.||||||0||0||||||||0|19991026|135219|19991026|115|J_GUDMESTA|0|0|0|
1|30242|0|OGA|OGA|90|||GB|||||FR||DMY|.||||||0||0||||||||0|19991026|135939|20010925|120|HHAUS|0|0|0|
1|30243|0|NORSK AERO KLUBB|NORSK|90|0939861033||NO|22 94 23 00||||NO||DMY|.||||||0||0||||||||0|19991112|123811|20000731|129|IMIELE|0|0|0|
1|30244|0|SKAGEN HOTELL|SKAGEN|90|957 691 706||NO|75 52 24 00|||75 52 59 30|NO||DMY|.||||||0||0||||||||0|19991206|132928|19991206|126|J_GUDMESTA|0|0|0|
1|30245|0|TRADEWIND INTERNATIONAL|TRADE|90|||GB|||||US||DMY|.||||||0||0||||||||0|19991207|93449|19991207|128|J_GUDMESTA|0|0|0|
1|30246|0|OSTERMANS AERO AB|OSTERMANS|90|55604277170||NO|46 8 593 787|||46 593 787 90|SE||DMY|.||||||0||0||||||||0|20000105|82300|20000105|130|J_GUDMESTA|0|0|0|
1|30247|0|AIRLIFT AS|AIRLIFT|90|835 232 972||NO|57 71 81 00|||57 71 81 01|NO||DMY|.||||||0||0|||||NO|||0|20000105|83825|20210217|134|LBALLINT|0|1613568720885|0|
1|30248|0|MARCONI COMMUNICATIONS|MARCONI|90|970923829||GB|00 39 10 6002973||||IT||DMY|.||||||0||0||||||||0|20000105|95400|20000105|134|J_GUDMESTA|0|0|0|
1|30249|0|DUNLOP AVIATION|DUNLOP|90|GB705333758||GB|00 44 2476666655|||00 44 2476668798|GB||DMY|.||||||0||0||||||||0|20000107|155445|20000107|136|J_GUDMESTA|0|0|0|
1|30250|0|BREEZE-EASTERN|BREEZE|90|||GB|||||US||DMY|.||||||0||0||||||||0|20000118|192505|20001106|143|IMIELE|0|0|0|
1|30251|0|TURBOMECA GMBH|TURBOM|90|||GB|0 40 500 216 0|||0 40 500 216 61|DE||DMY|.||||||0||0||||||||0|20000118|192824|20000209|147|J_GUDMESTA|0|0|0|
1|30252|0|AEI (NORWAY) AS|AEI|90|936 972 403||NO|67 53 89 70|||67 53 16 25|NO||DMY|.||||||0||0||||||||0|20000118|201655|20000118|134|J_GUDMESTA|0|0|0|
1|30253|0|NHG TRANS AS|NHG|90|927 193 981||NO|69 20 95 00|||69 25 42 55|NO||DMY|.||||||0||0||||||||0|20000124|142939|20000124|136|J_GUDMESTA|0|0|0|
1|30254|0|THE NORDAM GROUP, INC.|NORDAM|90|||GB|1 918 560 8696|||1 918 560 8501|US||DMY|.||||||0||0||||||||0|20000208|130018|20000208|138|J_GUDMESTA|0|0|0|
1|30255|0|VIKEN ENERGINETT|VIKEN|90|976 894 812||NO|22 43 51 22|||22 43 50 55|NO||DMY|.||||||0||0||||||||0|20000218|85038|20000225|142|J_GUDMESTA|0|0|0|
1|30256|0|INTENTIA|INTENTIA|90|931 764 616||NO|51 68 47 00||||NO||DMY|.||||||0||0||||||||0|20000224|151025|20000224|142|J_GUDMESTA|0|0|0|
1|30257|0|FLIGHT SUITS|FLIGHT|90|||GB|||||US||DMY|.||||||0||0||||||||0|20000308|124759|20000308|144|J_GUDMESTA|0|0|0|
1|30258|0|PARTSBASE.COM|PARTS|90|||GB||||561 443 7092|US||DMY|.||||||0||0||||||||0|20000323|100436|20000323|146|J_GUDMESTA|0|0|0|
1|30259|0|EVERGREEN AIRCRAFT|EVERGR|90|||GB|503 434 4043|||503 434 4035|US||DMY|.||||||0|OEMOTHERS|0||||||||0|20000323|111925|20000323|148|J_GUDMESTA|0|0|0|
1|30260|0|CASSEL AERO|CASSEL|90|55606949850||NO|00 46 660257017|||00 46 660257016|SE||DMY|.||||||0||0||||||||0|20000330|110100|20000330|150|J_GUDMESTA|0|0|0|
1|30261|0|STATOIL|STATOIL|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000407|93757|20000407|152|J_GUDMESTA|0|0|0|
1|30262|0|HSG|HSG|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000407|102532|20000407|154|J_GUDMESTA|0|0|0|
1|30263|0|AIR TECHNOLOGY|AIR TECH|90|||GB|||||US||DMY|.||||||0||0||||||||0|20000407|151936|20000407|157|J_GUDMESTA|0|0|0|
1|30264|0|AVIPART AB|AVIPART|90|||NO|||||SE||DMY|.||||||0||0||||||||0|20000511|112627|20000511|160|J_GUDMESTA|0|0|0|
1|30265|0|NEXTRA|NEXTRA|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000523|112919|20000523|162|J_GUDMESTA|0|0|0|
1|30266|0|NORSK SEA & AIR|NORSK SEA|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000523|113037|20000523|164|J_GUDMESTA|0|0|0|
1|30267|0|VIDAMIC ERGONOMICS A/S|VIDAMIC|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000605|75834|20000605|166|J_GUDMESTA|0|0|0|
1|30268|0|NELL-JOY INDUSTRIES INC.|NELL-JOY|90|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||272631996|20000605|112315|20140404|178|LNGO|0|1396651467245|0|
1|30269|0|FJELLFLY|FJELLFLY|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000613|91138|20000613|171|J_GUDMESTA|0|0|0|
1|30270|0|ALAMO AIRCRAFT LTD.|ALAMO|90|||GB|||||US||DMY|.||||||0||0||||||||0|20000613|91738|20000613|173|J_GUDMESTA|0|0|0|
1|30271|0|AIR & ROAD TRANSPORT AS|AIR|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000613|93249|20000613|175|J_GUDMESTA|0|0|0|
1|30272|0|KOLLMORGEN ARTUS|KOLLMORGEN|90|||GB|||||FR||DMY|.||||||0||0||||||||0|20000613|110159|20000613|177|J_GUDMESTA|0|0|0|
1|30273|0|ACRO AERO-PARTS|ACRO|90|||GB|||||CA||DMY|.||||||0||0|||||GB|||0|20000613|145008|20041117|183|RSAUVE|0|0|0|
1|30274|0|PATRIA OSTERMANS|PATRIA|90|||NO|||||SE||DMY|.||||||0||0||||||||0|20000627|84224|20000705|184|J_GUDMESTA|0|0|0|
1|30275|0|AIM ENTERPRISES, INC.|AIM|90|||GB|||||US||DMY|.||||||0||0||||||||0|20000705|103006|20000705|186|J_GUDMESTA|0|0|0|
1|30276|0|DERCO AEROSPACE, INC.|DERCO AERO|90|||GB|414-371-3332|JULLIE HANRAHAN||414-214-2176|US||DMY|.||||||0||0|||||GB|||332191816|20000720|83319|20080915|193|H_DAHLE|0|0|0|
1|30277|0|COMPOSITE TECHNILOGY LIMITED|COMPOS|90|||GB|||||GB||DMY|.||||||0||0||||||||0|20000721|75307|20000721|190|J_GUDMESTA|0|0|0|
1|30278|0|EMBALLAGE SELSKAPBET AS|EMBALLAGE|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000911|141827|20000911|192|J_GUDMESTA|0|0|0|
1|30279|0|DANZAS AEI AS|DANZAS|90|936972402||NO|64821550|||64821555|NO||DMY|.||||||0||0||||||||0|20000911|143338|20000911|194|J_GUDMESTA|0|0|0|
1|30280|0|AEROSPACE AVIONICS, INC.|AEROSPACE|90|||GB|631 4675500|||631 4675939|US||DMY|.||||||0||0||||||||0|20000911|144109|20000911|198|J_GUDMESTA|0|0|0|
1|30281|0|SUPPLIES TEAM AS|SUPPLI|90|960806263||NO|22801000|||80031919|NO||DMY|||||||0||0||||||||0|20001130|150413|20001214|219|J_GUDMESTA|0|0|0|
1|30282|0|HELIFLY STOPPET|HELIF MAIN|90|961890322||NO|33423480|||33423490|NO||DMY|.||||||0||0||||||||0|20001214|132048|20010529|47|J_GUDMESTA|0|0|0|
1|30283|0|ATELIER GLAD|ATLEIER|90|870151292||NO|33323633|||33323444|NO||DMY|.||||||0||0|||||NO|||0|20010104|140803|20241008|48|AKORDE|0|1728379250290|0|
1|30284|0|AEROSPACE INTERNATIONAL|AEROSP|90|||GB|0033148162200|||0033148162152|FR||DMY||FR90334926185|||||0||0||||||||0|20010131|104534|20010131|23|J_GUDMESTA|0|0|0|
1|30285|0|SOLAKONFERANSEN 2001|SOLAKON|90|975834425||NO|||||NO||DMY|.||||||0||0||||||||0|20010508|122355|20010508|47|J_GUDMESTA|0|0|0|
1|30286|0|ASTEC HELICOPTER SERVICES AS|ASTEC|90|982715040||NO|51 94 10 00|||51 94 13 20|NO||DMY|.||||||0||0||||||||0|20010508|125323|20010508|9|J_GUDMESTA|0|0|0|
1|30287|0|TRIPLE STAR CO., LTD.|TRIPLE|90|||GB|662 747-9212|||662 747-5745|TH||DMY|.||||||0||0||||||||0|20010730|160716|20010730|200|J_GUDMESTA|0|0|0|
1|30288|0|NEWSDESK COMMUNICATINS LTD.|NEWSDESK|20|GB662081449||GB|442076501600|||442076501609|GB||DMY|.||||||0|OTHERS|0|||||GB|||0|20010730|161150|20070412|208|MBODMAN|0|0|0|
1|30289|0|EATON AEROSPACE, L.L.C.|EATON|20|||GB|6105224000|||6105224900|US||DMY|.||||||0|OEMOTHERS|0|||||GB|||0|20011003|122719|20090820|206|RBAKKER|0|0|0|
1|30290|0|AAGE M A.S|AAGEM|90|974332329||NO|33 30 90 00|||33 30 90 05|NO||DMY|.||||||0||0||||||||0|20011121|103907|20011121|49|J_GUDMESTA|0|0|0|
1|30291|0|ALLIANSE PROVICER|ALLIANSE|90|981889355||NO|51879700||||NO||DMY|.||||||0||0||||||||0|20020426|132820|20020426|11|J_GUDMESTA|0|0|0|
1|30292|0|AVIATION PARTS|AVIATION|90|984018789||NO|33450930|||33450932|NO||DMY|.||||||0||0||||||||0|20020606|140017|20020606|13|J_GUDMESTA|0|0|0|
1|31000|0|WIERSHOLM,MELBYE & BECH|WIERSHOLM|90|||NO|||||NO||DMY|.||||||0||0|||||NO|||0|19961010|134937|20040227|5|MMERCER|0|0|0|
1|31001|0|CHL LEASING LTD|CHL LEASIN|90|||NO|||||BA||DMY|.||||||0||0||||||||0|19961010|134937|20010813|4|MBERGMAN|0|0|0|
1|31002|0|GRANT THORNTOR DA|GRANT|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134937|20010813|4|MBERGMAN|0|0|0|
1|31003|0|CHC INTERNATIONAL DIV|CHC|90|||NO|||||CA||DMY|.||||||0||0||||||||0|19961010|134937|20010813|4|MBERGMAN|0|0|0|
1|31009|0|NORSKE SHELL A/S|NORSKE|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134937|19961010|2|MVX9KVN|0|0|0|
1|31048|0|HELIKOPTER SERVICE A/S|HELIKO|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134939|19991011|10|JARILD|0|0|0|
1|31143|0|VANGEN ELEKTRISKE A/S|VANGEN|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134944|19961010|2|MVX9KVN|0|0|0|
1|31284|0|ESSO NORGE A/S|ESSO|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134952|19961010|2|MVX9KVN|0|0|0|
1|31310|0|SOLA STRAND HOTEL|SOLA|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134954|19961010|2|MVX9KVN|0|0|0|
1|31377|0|A/S LUFTTRANSPORT|LUFTTR|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|134957|19970827|4|EASBJØRNSE|0|0|0|
1|31454|0|BERGEN AIRPORT HOTELL ANS|BERGEN|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|135001|19961010|2|MVX9KVN|0|0|0|
1|31456|0|FINANSSKANDIC|FINANS|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19970604|124523|19970610|11|EASBJØRNSE|0|0|0|
1|31457|0|HELIFLYG AB|HELIFLYG|90|||GB|||||SE||DMY|.||||||0||0||||||||0|19970606|74339|19970606|15|M_RØSSLAND|0|0|0|
1|31458|0|MIDLING, NAKKEN & CHRISTENSEN|MIDLING|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19970610|132712|19981022|7|IHJERTVI|0|0|0|
1|31459|0|WIKBORG, REIN & CO|WIKBORG|90|||GB|||||GB||DMY|.||||||0||0||||||||0|20000221|111503|20000221|9|J_GUDMESTA|0|0|0|
1|31460|0|DHL|DHL|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000221|122244|20000221|11|J_GUDMESTA|0|0|0|
1|31461|0|BRØNNØYSUNDREG|BRØNNØY|90|974760673||NO|75007500|||75007505|NO||DMY|.||||||0||0||||||||0|20000907|125113|20000907|24|J_GUDMESTA|0|0|0|
1|31462|0|ERNST & YOUNG|ERNST|90|||NO|HW||||NO||DMY|.||||||0||0|||||NO|||0|20000703|105037|20030106|19|J_GUDMESTA|0|0|0|
1|31463|0|VOSS OG OMLAND ENERGIVERK AS|VOSS|90|||NO|||||NO||DMY|.||||||0||0||||||||0|20000703|105226|20000703|20|J_GUDMESTA|0|0|0|
1|31464|0|WIERSHOLM, MELLBYE & BECH|WIERSH|90|981371593||NO|21021000|||21021001|NO||DMY|.||||||0||0||00000|N|||||0|20010615|132949|20010615|32|J_GUDMESTA|0|0|0|
1|31465|0|DAVID DAWS & CO.|DAVID|90|656886180||GB|020 78457450|||020 78457401|GB||DMY|.||||||0||0|||||GB|||0|20010806|85722|20030121|36|MMERCER|0|0|0|
1|31466|0|ELCON FINANS AS|ELCON|90|930242101||NO|22969000|||22967599|NO||DMY|.||||||0||0||00000|N|||||0|20020724|122603|20020724|36|J_GUDMESTA|0|0|0|
1|31467|0|NORDEA FINANS SVERIGE|NORDEA|90|||NO|||||SE||DMY|.||||||0||0||00000|N|||||0|20020724|123113|20020724|42|J_GUDMESTA|0|0|0|
1|31468|0|AIRCLAIMS|AIRCLAI|90|||GB|||||GB||DMY|.||||||0||0||00000|N|||||0|20020805|124428|20020805|44|J_GUDMESTA|0|0|0|
1|31469|0|SEB FINANS|SEB|90|||NO|||||NO||DMY|.||||||0||0||00000|N||NO|||0|20030331|125146|20030331|45|J_GUDMESTA|0|0|0|
1|31470|0|CASPIAN BUSINESS CONSULTANTS|CASPIAN BU|20|||GB|+99412 4970423||||AZ||DMY|.||||||0|OCPROF|0|||||GB|||101199|20140401|65607|20160812|51|YSHAM|0|1471024681686|0|
1|33002|0|CHC HELIKOPTER SERVICE AS|CHC|90|||NO|||||NO||DMY|.||||||0||0||||||||0|19961010|141348|20010919|14|J_GUDMESTA|0|0|0|
1|378S|5|KLM|14DRW|90|||GB|||||NL||DMY|||||||0||0|||||GB|||0|20050412|142036|20050412|25|HHAUS|0|0|0|
1|378SEXP|5|KLM|14DRW|90|||GB|||||NL||DMY|||||||0||0|||||GB|||0|20050621|150435|20050621|27|HHAUS|0|0|0|
1|38S|5|CHC HELICOPTER AFRICA|CHC HELICO|90|||GB|||||ZA||DMY|||||||0||0|||||GB|||85809214|20060105|143520|20061020|6|YSHAM|0|0|0|
1|40000|0|STANGELAND MASKIN AS|STANGELAND|20|||GB|51444000|||51444001|NO||DMY|.|NO935861330MVA|||||0|OTHERS|0|||||NO|||0|19970306|114734|20150818|30|JGUDMESTAD|0|1439894568821|0|
1|400000|0|DO NOT USE|DO NOT USE|90|||GB|604-879-1541||||CA||DMY|.||||||0||0|||||GB|||0|20050311|164652|20050311|71|SLIDDER|0|0|0|
1|40001|0|MIKROMESS AB|MIKROM|20|||GB|0046858360035|||0046858360333|SE||DMY|.|SE556313284301|||||0||0|||||GB|||0|19980817|121424|20021204|13|TJEJOS|0|0|0|
1|40002|0|COLLICARE AIR EXPRESS AS|COLLICARE|20|||GB|+4722907410|||+4722907411|NO||DMY|.|NO885486932MVA|||||0|FREIGHT|0|||||GB|||57721|19970306|114735|20151103|23|LEIF|0|1446543848755|0|
1|40003|0|ARTHUR F. ULRICHSEN A/S|ULRICH|20|916999356||GB|23121200||HS141     HS141|23121205|NO||DMY|.||||||0||0||00461|N|||||0|19970306|114735|20010709|17|CHGGB|0|1363601094302|0|
1|40004|0|ARROW NORWAY A/S|ARROW|20|926741969||GB|52763000||HS142     HS142|21306550|NO||DMY|.||||||0|OTHERS|0|||||GB|||160946|19970306|114735|20060516|27|LKYDLAND|0|0|0|
1|40005|0|NORSK ENERGITEKNIKK AS|NORSK ENER|20|||GB|+4764837540||          HS152|+4751413764|NO||DMY|.|NO990759758MVA|||||0|OTHERS|0|||||NO|||0|19970306|114735|20130926|20|MBORE|0|1380181521071|0|
1|40006|0|ROGALAND REKVISITA A/S|ROGALA|20|936043119||GB|51829550||HS155     HS155|51582407|NO||DMY|.||||||0||0||00068|N||GB|||160956|19970306|114735|20040402|8|TJEJOS|0|0|0|
1|40007|0|AHLSELL NORGE AS PP STAVANGER|AHLSELL NO|20|||GB|+4751818500||HS157     HS157|+4751829350|NO||DMY|.|NO910478656MVA|||||0|OEMOTHERS|0|||||NO|||56623|19970306|114735|20260721|64|PANDERSON|0|1784670560965|0|
1|40008|0|SELE POTET- OG GRØNNSAKFOREDLING A7S|SELE|20|952106619||NO|51420177||||NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19980817|121709|20030618|10|IBERGE|0|0|0|
1|40009|0|TURBINE ENGINE CONSULTANTS, INC|TURBINE EN|20|||GB|1 417 781 8324|||1 417 781 0800|US||DMY|.||||||0|OEMOTHERS|0|||||GB|||160818|19970306|114735|20150604|20|LEIF|0|1433483692804|0|
1|40010|0|EAST COAST PROPELLERS PTY LTD|EAST COAST|20|||GB|+66 2 97910246|||+66 2 97910057|AU||DMY|.||||||0|OTHERS|0|||||GB|||40794|19970306|114735|20121214|13|LEIF|0|1355486368918|0|
1|40011|0|APS WELDING SERVICES|APS|20|||NO|00441698361601||||GB||DMY|.||||||0||0|||||NO|||0|19980817|121841|20040519|13|BROSENGR|0|0|0|
1|40012|0|ZURICH RISK SERVICES|ZURICH|20|||GB|00441215205868|||00441215205863|GB||DMY|.||||||0||0|||||GB|||0|19970306|114735|20040519|11|BROSENGR|0|0|0|
1|40013|0|FJ PATERSON|FJ PAT|20|||GB|00441224790379|||00441224791490|GB||DMY|.||||||0||0|||||NO|||0|19970306|114735|20040914|10|STAYLOR|0|0|0|
1|40014|0|TESS AS 41439|TESS AS 41|20|||GB|55114700|||55114701|NO||DMY|.|NO913906934MVA|||||0|OTHERS|0|||||GB|||195471|19970306|114735|20160826|23|LNGO|0|1472244272030|0|
1|40015|0|TESS AS 47266|TESS AS 47|20|||NO|51607660|||51607661|NO||DMY|.||||||0|OTHERS|0|||||NO|||195470|19970306|114735|20160826|7|LNGO|0|1472244176720|0|
1|40016|0|POSTNORD LOGISTICS AS|POSTNORD L|20|||NO|09300||||NO||DMY|.|NO984054564MVA|||||0|OTHERS|0|||||NO|||91638|19970306|114735|20140127|9|MBORE|0|1390817552730|0|
1|40017|0|SVAFAS|SVAFAS|20|927812479||GB|51538181||          HS213|51538180|NO||DMY|.||||||0||0||00000|||GB|||161426|19970306|114735|20071022|7|TROLSEN|0|0|0|
1|40018|0|PC WORLD BUSINESS UK|PC|20|||GB|00441614473337|||00441617645985|GB||DMY|.|GB226659933|||||0||0|||||NO|||0|19970306|114735|20041026|12|PCORNWAL|0|0|0|
1|40019|0|BOWERS METROLOGY UK LTD|BOWERS|20|||GB|00448708509050|||00448708509060|GB||DMY|.||||||0||0|||||GB|||0|19970306|114735|20040623|5|BROSENGR|0|0|0|
1|40020|0|VISMA ACADEMY AS|VISMA|20|||GB|+4746404000|||+4723158019|NO||DMY|.|982608589MVA|||||0|OTHERS|0|||||GB|||8369|19970306|114735|20120307|13|PRISA|0|1331192616965|0|
1|40021|0|PROSERV A/S|PROSER|20|||GB|51718000||          HS229|51718001|NO||DMY|.||||||0|PROFSERV|0|||||GB|||0|19970306|114735|20260721|11|PANDERSON|0|1784670558382|0|
1|40022|0|AIR BP NORWAY AS|AIR|20|||GB|+4722962000||VC2974    LK2388|+4722693200|NO||DMY|.|NO995435462MVA|||||0|FUEL|0|||||GB|||2990|19970306|114735|20260721|46|PANDERSON|0|1784670570362|0|
1|40023|0|AGA AS|AGA|90|934863909||NO|55506200|||55506273|NO||DMY|.||||||0|OTHERS|0|||||NO|||283600|19970306|114735|20200302|7|LNGO|0|1583194218366|0|
1|40024|0|EMS SHIP SUPPLY (NORWAY) AS|EMS|20|||GB|67526060||HS240|67526050|NO||DMY|.|NO875889222MVA|||||0|OTHERS|0||00155|N||NO|||161005|19970306|114735|20070423|17|H_DAHLE|0|0|0|
1|40025|0|D. NYSTED A/S|NYSTED|20|914858488||NO|51961999|||51961990|NO||DMY|.||||||0|OTHERS|0|||||NO|||0|19970306|114735|20120723|8|LEIF|0|1343048073728|0|
1|40026|0|MYHRE ROPE SERVICES|MYHRE ROPE|20|||GB|+4751554500||          LK851|+4751554501|NO||DMY|.|NO965652442MVA|||||0|OTHERS|0|||||GB|||29914|19970306|114735|20140225|23|MBORE|0|1393326708146|0|
1|40027|0|COLLICARE LOGISTICS AS|COLLICARE|20|||GB|+4709092|||+4769254255|NO||DMY|.|NO980953343MVA|||||0|FREIGHT|0|||||GB|||43616|19970306|114735|20200727|26|LNGO|0|1595887055099|0|
1|40028|0|NDT EQUIPMENT SERVICES LTD|NDT|20|||GB|00441642555575|||00441642555548|GB||DMY|.|GB602136491|||||0|OTHERS|0|||||GB|||0|19970306|114735|20040824|10|BROSENGR|0|0|0|
1|40029|0|FRITZ L.A.INGEBREGTSEN A/S|INGEBR|20|941646158||GB|51662545||          HS260|51662160|NO||DMY|.||||||0|OTHERS|0||00000||||||0|19970306|114735|20020111|6|CHGGB|0|0|0|
1|40030|0|IBM A/S|IBM|20|||NO|66998000|||66999333|NO||DMY|.||||||0|ITSYSTEMS|0|||||NO|||0|19970306|114735|20140610|6|JGUDMESTAD|0|1402404601339|0|
1|40031|0|SVERDRUP STEEL AS|SVERDRUP S|20|862380592||GB|51816900||          LK86|51816910|NO||DMY|.||||||0|OTHERS|0||00000|||GB|||0|19970306|114735|20120124|6|PRISA|0|1327406444876|0|
