tdcono|tddivi|tdidtr|tdmvxp|tdextp|tdmvxd|tdmbmd|tdtx15|tdtx40|tdtxid|tdrgdt|tdrgtm|tdlmdt|tdchno|tdchid
100||142|||C21|0591586340000DS|0591586340000DS|0591586340000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0635180540000DR|0635180540000DR|0635180540000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0635180540000DS|0635180540000DS|0635180540000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0663657840000DR|0663657840000DR|0663657840000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0663657840000DS|0663657840000DS|0663657840000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0787361800000DR|0787361800000DR|0787361800000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0787361800000DS|0787361800000DS|0787361800000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0787405000000DR|0787405000000DR|0787405000000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0787405000000DS|0787405000000DS|0787405000000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0790517230000DR|0790517230000DR|0790517230000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0790517230000DS|0790517230000DS|0790517230000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0791463240000DR|0791463240000DR|0791463240000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0791463240000DS|0791463240000DS|0791463240000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0794223490000DR|0794223490000DR|0794223490000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0794223490000DS|0794223490000DS|0794223490000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0828519730000DR|0828519730000DR|0828519730000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0828519730000DS|0828519730000DS|0828519730000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0845674570000DR|0845674570000DR|0845674570000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0845674570000DS|0845674570000DS|0845674570000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|088694260DR|088694260DR|088694260DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|088694260DS|088694260DS|088694260DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0981745920000DR|0981745920000DR|0981745920000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0981745920000DS|0981745920000DS|0981745920000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0995729920000DR|0995729920000DR|0995729920000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|0995729920000DS|0995729920000DS|0995729920000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1030175700000DR|1030175700000DR|1030175700000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1030175700000DS|1030175700000DS|1030175700000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|103391843DR|103391843DR|103391843DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|103391843DS|103391843DS|103391843DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1123599220000DR|1123599220000DR|1123599220000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1123599220000DS|1123599220000DS|1123599220000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1124515340000DR|1124515340000DR|1124515340000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1124515340000DS|1124515340000DS|1124515340000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|113112861DR|113112861DR|113112861DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|113112861DS|113112861DS|113112861DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|113694512DR|113694512DR|113694512DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|113694512DS|113694512DS|113694512DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|116489DR|116489DR|116489DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|116489DS|116489DS|116489DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1223609720000DR|1223609720000DR|1223609720000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1223609720000DS|1223609720000DS|1223609720000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|122712DR|122712DR|122712DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|122712DS|122712DS|122712DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1229487500000DR|1229487500000DR|1229487500000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1229487500000DS|1229487500000DS|1229487500000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|127724537DR|127724537DR|127724537DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|127724537DS|127724537DS|127724537DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|139182DR|139182DR|139182DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|139182DS|139182DS|139182DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|139531DR|139531DR|139531DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|139531DS|139531DS|139531DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1418835410000DR|1418835410000DR|1418835410000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1418835410000DS|1418835410000DS|1418835410000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1434459350000DR|1434459350000DR|1434459350000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1434459350000DS|1434459350000DS|1434459350000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|153320DR|153320DR|153320DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|153320DS|153320DS|153320DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|153322DR|153322DR|153322DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|153322DS|153322DS|153322DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|153549DR|153549DR|153549DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|153549DS|153549DS|153549DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|154191DR|154191DR|154191DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|154191DS|154191DS|154191DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1542398000000DR|1542398000000DR|1542398000000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1542398000000DS|1542398000000DS|1542398000000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1577962510000DR|1577962510000DR|1577962510000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1577962510000DS|1577962510000DS|1577962510000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1598686240000DR|1598686240000DR|1598686240000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1598686240000DS|1598686240000DS|1598686240000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|165319DR|165319DR|165319DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|165319DS|165319DS|165319DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1684664510000DR|1684664510000DR|1684664510000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1684664510000DS|1684664510000DS|1684664510000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|170169DR|170169DR|170169DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|170169DS|170169DS|170169DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|17485DR|17485DR|17485DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|17485DS|17485DS|17485DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|183602DR|183602DR|183602DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|183602DS|183602DS|183602DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1914465250000DR|1914465250000DR|1914465250000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1914465250000DS|1914465250000DS|1914465250000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1948450120000DR|1948450120000DR|1948450120000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|1948450120000DS|1948450120000DS|1948450120000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|200495DR|200495DR|200495DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|200495DS|200495DS|200495DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|200699000DR|200699000DR|200699000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|200699000DS|200699000DS|200699000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|211171DR|211171DR|211171DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|211171DS|211171DS|211171DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|25120DR|25120DR|25120DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|25120DS|25120DS|25120DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|2521335170360DR|2521335170360DR|2521335170360DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|2521335170360DS|2521335170360DS|2521335170360DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|2521335173205DR|2521335173205DR|2521335173205DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|2521335173205DS|2521335173205DS|2521335173205DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|27707DR|27707DR|27707DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|27707DS|27707DS|27707DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|288302DR|288302DR|288302DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|288302DS|288302DS|288302DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|28908DR|28908DR|28908DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|28908DS|28908DS|28908DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|29982DR|29982DR|29982DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|29982DS|29982DS|29982DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|312037DR|312037DR|312037DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|312037DS|312037DS|312037DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|3318DR|3318DR|3318DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|3318DS|3318DS|3318DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|3619643280000DR|3619643280000DR|3619643280000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|3619643280000DS|3619643280000DS|3619643280000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|4720DR|4720DR|4720DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|4720DS|4720DS|4720DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6058393770000DR|6058393770000DR|6058393770000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6058393770000DS|6058393770000DS|6058393770000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|609815618DR|609815618DR|609815618DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|609815618DS|609815618DS|609815618DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6173341720000DR|6173341720000DR|6173341720000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6173341720000DS|6173341720000DS|6173341720000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6207930670000DR|6207930670000DR|6207930670000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6207930670000DS|6207930670000DS|6207930670000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|621418185DR|621418185DR|621418185DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|621418185DS|621418185DS|621418185DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6227663760000DR|6227663760000DR|6227663760000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6227663760000DS|6227663760000DS|6227663760000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6233404240000DR|6233404240000DR|6233404240000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6233404240000DS|6233404240000DS|6233404240000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|64503DR|64503DR|64503DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|64503DS|64503DS|64503DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6516388972DR|6516388972DR|6516388972DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|6516388972DS|6516388972DS|6516388972DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|74946DR|74946DR|74946DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|74946DS|74946DS|74946DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|77375DR|77375DR|77375DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|77375DS|77375DS|77375DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7853277430000DR|7853277430000DR|7853277430000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7853277430000DS|7853277430000DS|7853277430000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|79-244-2543DR|79-244-2543DR|79-244-2543DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|79-244-2543DS|79-244-2543DS|79-244-2543DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7951404330000DR|7951404330000DR|7951404330000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7951404330000DS|7951404330000DS|7951404330000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7969234490000DR|7969234490000DR|7969234490000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7969234490000DS|7969234490000DS|7969234490000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7990097820000DR|7990097820000DR|7990097820000DR|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7990097820000DS|7990097820000DS|7990097820000DS|0|20260505|132135|20260505|1|SCOUGHLAN
100||142|||C21|7991261720000DR|7991261720000DR|7991261720000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991261720000DS|7991261720000DS|7991261720000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991262710000DR|7991262710000DR|7991262710000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991262710000DS|7991262710000DS|7991262710000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991264200000DR|7991264200000DR|7991264200000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991264200000DS|7991264200000DS|7991264200000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991272040000DR|7991272040000DR|7991272040000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991272040000DS|7991272040000DS|7991272040000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991281520000DR|7991281520000DR|7991281520000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|7991281520000DS|7991281520000DS|7991281520000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8003602231DR|8003602231DR|8003602231DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8003602231DS|8003602231DS|8003602231DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8051669640000DR|8051669640000DR|8051669640000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8051669640000DS|8051669640000DS|8051669640000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8062922440000DR|8062922440000DR|8062922440000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8062922440000DS|8062922440000DS|8062922440000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8065506040000DR|8065506040000DR|8065506040000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8065506040000DS|8065506040000DS|8065506040000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8092014110000DR|8092014110000DR|8092014110000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8092014110000DS|8092014110000DS|8092014110000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8250728200000DR|8250728200000DR|8250728200000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8250728200000DS|8250728200000DS|8250728200000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8250729600000DR|8250729600000DR|8250729600000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8250729600000DS|8250729600000DS|8250729600000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8355689650000DR|8355689650000DR|8355689650000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8355689650000DS|8355689650000DS|8355689650000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8360573980000DR|8360573980000DR|8360573980000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|8360573980000DS|8360573980000DS|8360573980000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|85119DR|85119DR|85119DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|85119DS|85119DS|85119DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|9293238970000DR|9293238970000DR|9293238970000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|9293238970000DS|9293238970000DS|9293238970000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|9293239390000DR|9293239390000DR|9293239390000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|9293239390000DS|9293239390000DS|9293239390000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|9478184560000DR|9478184560000DR|9478184560000DR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|9478184560000DS|9478184560000DS|9478184560000DS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|FRESHDIRECTDR|FRESHDIRECTDR|FRESHDIRECTDR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|FRESHDIRECTDS|FRESHDIRECTDS|FRESHDIRECTDS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|PERFFOODSERVICEDR|C21|C21|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|PERFFOODSERVICEDS|C21|C21|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|SUPPLIESFLYDR|SUPPLIESFLYDR|SUPPLIESFLYDR|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C21|SUPPLIESFLYDS|SUPPLIESFLYDS|SUPPLIESFLYDS|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0000119207615NE|0000119207615NE|0000119207615NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0000119207615SA|0000119207615SA|0000119207615SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|001399054NE|001399054NE|001399054NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|001399054SA|001399054SA|001399054SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0038556400000NE|0038556400000NE|0038556400000NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0038556400000SA|0038556400000SA|0038556400000SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0064000980000DRNE|C22|C22|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0064000980000DRSA|C22|C22|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0064000980000NE|0064000980000NE|0064000980000NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0064000980000SA|0064000980000SA|0064000980000SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0069660300000NE|0069660300000NE|0069660300000NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0069660300000SA|0069660300000SA|0069660300000SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|006986483NE|006986483NE|006986483NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|006986483SA|006986483SA|006986483SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079144350000NE|0079144350000NE|0079144350000NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079144350000SA|0079144350000SA|0079144350000SA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297480FDFNE|0079297480FDFNE|0079297480FDFNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297480FDFSA|0079297480FDFSA|0079297480FDFSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297480FFLNE|0079297480FFLNE|0079297480FFLNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297480FFLSA|0079297480FFLSA|0079297480FFLSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297480FHSNE|0079297480FHSNE|0079297480FHSNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297480FHSSA|0079297480FHSSA|0079297480FHSSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FAMNE|0079297481FAMNE|0079297481FAMNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FAMSA|0079297481FAMSA|0079297481FAMSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FAQNE|0079297481FAQNE|0079297481FAQNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FAQSA|0079297481FAQSA|0079297481FAQSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FELNE|0079297481FELNE|0079297481FELNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FELSA|0079297481FELSA|0079297481FELSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FLRNE|0079297481FLRNE|0079297481FLRNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FLRSA|0079297481FLRSA|0079297481FLRSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FOKNE|0079297481FOKNE|0079297481FOKNE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FOKSA|0079297481FOKSA|0079297481FOKSA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FSANE|0079297481FSANE|0079297481FSANE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079297481FSASA|0079297481FSASA|0079297481FSASA|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079702210000NE|0079702210000NE|0079702210000NE|0|20260505|132136|20260505|1|SCOUGHLAN
100||142|||C22|0079702210000SA|0079702210000SA|0079702210000SA|0|20260505|132136|20260505|1|SCOUGHLAN
